BGC	Accession ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
BGC0000057.1	BGC0000057.1	F9775 biosynthetic gene cluster	t1pks	PKSI	Aspergillus nidulans FGSC A4	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0000058	BGC0000058	Streptomyces graminofaciens DNA, FD-891 producer gene cluster	T1PKS	PKSI	Streptomyces graminofaciens	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000058.1	BGC0000058.1	FD-891 biosynthetic gene cluster	t1pks	PKSI	Streptomyces graminofaciens	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000059	BGC0000059	Streptomyces avermitilis MA-4680 = NBRC 14893 DNA, complete genome	T1PKS	PKSI	Streptomyces avermitilis MA-4680 = NBRC 14893	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000059.1	BGC0000059.1	Filipin biosynthetic gene cluster	t1pks	PKSI	Streptomyces avermitilis MA-4680 = NBRC 14893	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000060	BGC0000060	Streptomyces pulveraceus strain ATCC 31906 fostriecin biosynthetic gene cluster, complete sequence	T1PKS	PKSI	Streptomyces pulveraceus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000060.1	BGC0000060.1	Fostriecin biosynthetic gene cluster	t1pks	PKSI	Streptomyces pulveraceus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000061.1	BGC0000061.1	FR-008 biosynthetic gene cluster	t1pks	PKSI	Streptomyces sp. FR-008	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000062	BGC0000062	Gibberella moniliformis fumonisin biosynthetic gene cluster, complete sequence	T1PKS	PKSI	[Gibberella] fujikuroi var. moniliformis	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium,Fusarium fujikuroi species complex
BGC0000062.1	BGC0000062.1	Fumonisin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Fusarium verticillioides	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium,Fusarium fujikuroi species complex
BGC0000063	BGC0000063	Fusarium oxysporum strain FRC O-1890 fumonisin biosynthetic gene cluster, complete sequence	T1PKS	PKSI	Fusarium oxysporum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum species complex
BGC0000063.1	BGC0000063.1	Fumonisin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Fusarium oxysporum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum species complex
BGC0000064.1	BGC0000064.1	Fusarin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Fusarium verticillioides	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium,Fusarium fujikuroi species complex
BGC0000066.1	BGC0000066.1	Geldanamycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces hygroscopicus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000067.1	BGC0000067.1	Geldanamycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces hygroscopicus subsp. duamyceticus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000068	BGC0000068	Streptomyces hygroscopicus strain 17997 geldanamycin biosynthesis gene cluster, partial sequence	T1PKS	PKSI	Streptomyces hygroscopicus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces violaceusniger group
BGC0000068.1	BGC0000068.1	Geldanamycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces hygroscopicus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000069	BGC0000069	Cystobacter violaceus strain Cb vi76 gephyronic acid biosynthetic gene cluster, complete sequence	T1PKS	PKSI	Archangium violaceum Cb vi76	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Archangiaceae,Archangium
BGC0000069.1	BGC0000069.1	Gephyronic acid biosynthetic gene cluster	t1pks	PKSI	Cystobacter violaceus	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Cystobacteraceae,Cystobacter
BGC0000070	BGC0000070	Penicillium aethiopicum strain IBT 5753 griseofulvin biosynthetic gene cluster, complete sequence; and unknown genes	T1PKS	PKSI	Penicillium aethiopicum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0000070.1	BGC0000070.1	Griseofulvin biosynthetic gene cluster	t1pks	PKSI	Penicillium aethiopicum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0000072	BGC0000072	Pyxidicoccus fallax strain DSM 28991 gulmirecin biosynthesis gene cluster, complete sequence	T1PKS	PKSI	Pyxidicoccus fallax	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Pyxidicoccus
BGC0000072.1	BGC0000072.1	Gulmirecin biosynthetic gene cluster	t1pks	PKSI	Pyxidicoccus fallax	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Pyxidicoccus
BGC0000073	BGC0000073	Streptomyces halstedii halstoctacosanolide biosynthetic gene cluster (hlsA, hlsB, hlsC, hlsD, hlsE, hlsF, hlsG, hlsH, hlsI), complete cds	T1PKS	PKSI	Streptomyces halstedii	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000073.1	BGC0000073.1	Halstoctacosanolide biosynthetic gene cluster	t1pks	PKSI	Streptomyces halstedii	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000074.1	BGC0000074.1	Herbimycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces hygroscopicus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000075.1	BGC0000075.1	Hygrocin biosynthetic gene cluster	t1pks	PKSI	Streptomyces sp. LZ35	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000076	BGC0000076	Hypomyces subiculosus strain DSM11931 hypothemycin gene cluster, partial sequence	T1PKS	PKSI	Hypomyces subiculosus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Hypocreaceae,Hypomyces
BGC0000076.1	BGC0000076.1	Hypothemycin biosynthetic gene cluster	t1pks	PKSI	Hypomyces subiculosus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Hypocreaceae,Hypomyces
BGC0000077	BGC0000077	Hypomyces subiculosus strain DSM11932 hypothemycin gene cluster, complete sequence; and oxidoreductase gene, complete cds	T1PKS	PKSI	Hypomyces subiculosus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Hypocreaceae,Hypomyces
BGC0000077.1	BGC0000077.1	Hypothemycin biosynthetic gene cluster	t1pks	PKSI	Hypomyces subiculosus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Hypocreaceae,Hypomyces
BGC0000078	BGC0000078	Streptomyces sp. ML694-90F3 DNA, incednine biosynthetic gene cluster	oligosaccharide.T1PKS	Others	Streptomyces sp. ML694-90F3	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000078.1	BGC0000078.1	Incednine biosynthetic gene cluster	oligosaccharide.t1pks	Others	Streptomyces sp. ML694-90F3	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000079	BGC0000079	Streptomyces antibioticus strain NRRL8167 indanomycin biosynthetic gene cluster, complete sequence	T1PKS	PKSI	Streptomyces antibioticus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000079.1	BGC0000079.1	Indanomycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces antibioticus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000080	BGC0000080	Polyangium cellulosum strain So ce307 conserved hypothetical protein gene, partial cds; and jerangolid gene cluster, partial sequence	T1PKS	PKSI	Sorangium cellulosum	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Sorangium
BGC0000080.1	BGC0000080.1	Jerangolid biosynthetic gene cluster	t1pks	PKSI	Sorangium cellulosum	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Sorangium
BGC0000081	BGC0000081	Streptoalloteichus sp. ATCC 53650 kedarcidin biosynthetic gene cluster, complete sequence	arylpolyene.T1PKS.NRPS-like.NRPS	Others	Streptoalloteichus sp. ATCC 53650	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Streptoalloteichus,unclassified Streptoalloteichus
BGC0000081.1	BGC0000081.1	Kedarcidin biosynthetic gene cluster	nrps.t1pks	PKS-NRP_Hybrids	Streptoalloteichus sp. ATCC 53650	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Pseudonocardineae,Pseudonocardiaceae,Streptoalloteichus
BGC0000082	BGC0000082	Actinomadura kijaniata fructokinase gene, partial cds; kijanimicin gene cluster, complete sequence; and D-ala, D-ala carboxypeptidase, conserved hypothetical protein, permease, and selenium binding protein genes, complete cds	oligosaccharide.T1PKS	Others	Actinomadura kijaniata	Bacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinomadura
BGC0000082.1	BGC0000082.1	Kijanimicin biosynthetic gene cluster	oligosaccharide.t1pks	Others	Actinomadura kijaniata	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptosporangineae,Thermomonosporaceae,Actinomadura
BGC0000084	BGC0000084	Streptomyces sp. CS684 hypothetical protein, putative cytochrome c oxidase, putative histidine kinase sensor, and putative magnesium/manganese-dependent protein phosphatase genes, complete cds; laidlomycin biosynthetic gene cluster, complete sequence; putative membrane protein, putative major facilitator superfamily transporter, putative succinic semialdehyde dehydrogenase, hypothetical proteins, putative dihydroxyacetone kinase, and putative peptide transporter (ATP-binding subunit) genes, complete cds; and peptide transporter (peptide-binding subunit) gene, partial cds	T1PKS	PKSI	Streptomyces sp. CS684	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000084.1	BGC0000084.1	Laidlomycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces sp. CS684	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000085	BGC0000085	Streptomyces rochei plasmid pSLA2-L DNA, complete sequence	T1PKS	PKSI	Streptomyces rochei	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces rochei group
BGC0000085.1	BGC0000085.1	Lankamycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces rochei	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000086	BGC0000086	Streptomyces lasaliensis plasmid pKSL polyether antibiotic lasalocid biosynthesis gene cluster, partial sequence	T1PKS	PKSI	Streptomyces lasalocidi	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000086.1	BGC0000086.1	Lasalocid biosynthetic gene cluster	t1pks	PKSI	Streptomyces lasaliensis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000087	BGC0000087	Streptomyces lasaliensis lasalocid biosynthetic gene cluster, strain NRRL 3382R	T1PKS	PKSI	Streptomyces lasalocidi	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000087.1	BGC0000087.1	Lasalocid biosynthetic gene cluster	t1pks	PKSI	Streptomyces lasaliensis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000088	BGC0000088	Aspergillus terreus strain ATCC 20542 esterase, cytochrome P450 monooxygenase (lovA), enoyl reductase (lovC), transesterase (lovD), hydroxymethylglutaryl-coenzyme A reductase, regulatory protein (lovE), polyketide synthase (lovF), regulatory protein, and cytochrome P450 monooxygenase genes, complete cds; and unknown genes	T1PKS	PKSI	Aspergillus terreus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Circumdati
BGC0000089.1	BGC0000089.1	Lovastatin biosynthetic gene cluster	t1pks	PKSI	Aspergillus terreus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0000090.1	BGC0000090.1	Macbecin biosynthetic gene cluster	t1pks	PKSI	Actinosynnema pretiosum subsp. pretiosum	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Pseudonocardineae,Pseudonocardiaceae,Actinosynnema
BGC0000091.1	BGC0000091.1	Marineosin biosynthetic gene cluster	t1pks	PKSI	Streptomyces sp. CNQ-617	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000092	BGC0000092	Micromonospora megalomicea subsp. nigra megalomicin biosynthetic gene cluster, partial sequence	T1PKS	PKSI	Micromonospora megalomicea subsp. nigra	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora
BGC0000092.1	BGC0000092.1	Megalomicin biosynthetic gene cluster	t1pks	PKSI	Micromonospora megalomicea subsp. nigra	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micromonosporineae,Micromonosporaceae,Micromonospora
BGC0000093	BGC0000093	Streptomyces nanchangensis strain NS3226 meilingmycin biosynthetic gene cluster, partial sequence	T1PKS	PKSI	Streptomyces nanchangensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000093.1	BGC0000093.1	Meilingmycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces nanchangensis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000094	BGC0000094	Streptomyces venezuelae methymycin/pikromycin polyketide synthase gene cluster, complete sequence	T1PKS	PKSI	Streptomyces venezuelae	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000094.1	BGC0000094.1	Methymycin / pikromycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces venezuelae	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000096	BGC0000096	Midecamycin biosynthetic gene cluster	T1PKS	PKSI	Streptomyces mycarofaciens	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000096.1	BGC0000096.1	Midecamycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces mycarofaciens	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000097	BGC0000097	Streptomyces sp. MP39-85 putative lipoprotein and hypothetical protein genes, complete cds; and ML-449 biosynthetic gene cluster, complete sequence	T1PKS	PKSI	Streptomyces sp. MP39-85	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000097.1	BGC0000097.1	ML-449 biosynthetic gene cluster	t1pks	PKSI	Streptomyces sp. MP39-85	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000098	BGC0000098	Monascus pilosus monacolin K biosynthetic gene cluster, complete sequence	T1PKS	PKSI	Monascus pilosus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Monascus
BGC0000098.1	BGC0000098.1	Monacolin K biosynthetic gene cluster	t1pks	PKSI	Monascus pilosus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Monascus
BGC0000099	BGC0000099	Penicillium marneffei strain PM1 putative polyketide synthase PKS3 gene, complete cds	T1PKS	PKSI	Talaromyces marneffei	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Trichocomaceae,Talaromyces,Talaromyces sect. Talaromyces
BGC0000099.1	BGC0000099.1	Monascorubrin biosynthetic gene cluster	t1pks	PKSI	Talaromyces marneffei	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Trichocomaceae,Talaromyces
BGC0000100	BGC0000100	Streptomyces cinnamonensis polyether antibiotic monensin biosynthesis gene cluster, partial sequence	T1PKS	PKSI	Streptomyces virginiae	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000100.1	BGC0000100.1	Monensin biosynthetic gene cluster	t1pks	PKSI	Streptomyces cinnamonensis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000102	BGC0000102	Micromonospora griseorubida gene cluster for the polyketide macrolide mycinamicin, partial and comeplete cds	T1PKS	PKSI	Micromonospora griseorubida	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora
BGC0000102.1	BGC0000102.1	Mycinamicin biosynthetic gene cluster	t1pks	PKSI	Micromonospora griseorubida	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micromonosporineae,Micromonosporaceae,Micromonospora
BGC0000103	BGC0000103	Mycobacterium ulcerans plasmid pMUM001, complete plasmid genome	T1PKS	PKSI	Mycobacterium ulcerans Agy99	Bacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium
BGC0000103.1	BGC0000103.1	Mycolactone biosynthetic gene cluster	t1pks	PKSI	Mycobacterium ulcerans Agy99	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Corynebacterineae,Mycobacteriaceae,Mycobacterium
BGC0000104	BGC0000104	Penicillium brevicompactum mycophenolic acid biosynthesis gene cluster, complete sequence	T1PKS	PKSI	Penicillium brevicompactum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0000104.1	BGC0000104.1	Mycophenolic acid biosynthetic gene cluster	t1pks	PKSI	Penicillium brevicompactum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0000105	BGC0000105	Streptomyces nanchangensis NS3226 polyether ionophore nanchangmycin biosynthetic gene cluster, complete sequence	T1PKS	PKSI	Streptomyces nanchangensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000105.1	BGC0000105.1	Nanchangmycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces nanchangensis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000106.1	BGC0000106.1	Naphthomycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces sp. CS	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000107	BGC0000107	TPA_asm: Aspergillus nidulans FGSC A4 chromosome II	T1PKS	PKSI	Aspergillus nidulans FGSC A4	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Nidulantes
BGC0000107.1	BGC0000107.1	Naphthopyrone biosynthetic gene cluster	t1pks	PKSI	Aspergillus nidulans FGSC A4	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0000108.1	BGC0000108.1	Natamycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces chattanoogensis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000109	BGC0000109	Streptomyces cyaneogriseus subsp. noncyanogenus gene cluster (nemR, nemG, nemF, nemA1-1, nemA1-2, nemA2, nemC, nemD, nemE, nemA3, nemA4, orf1), complete cds	T1PKS	PKSI	Streptomyces cyaneogriseus subsp. noncyanogenus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000109.1	BGC0000109.1	Nemadectin biosynthetic gene cluster	t1pks	PKSI	Streptomyces cyaneogriseus subsp. noncyanogenus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000110	BGC0000110	Streptomyces orinoci neoaureothin biosynthetic gene cluster	T1PKS	PKSI	Streptomyces orinoci	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000110.1	BGC0000110.1	Neoaureothin biosynthetic gene cluster	t1pks	PKSI	Streptomyces orinoci	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
