BGC	Accession ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
BGC0000113.1	BGC0000113.1	Niddamycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces caelestis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000114.1	BGC0000114.1	Nigericin biosynthetic gene cluster	t1pks	PKSI	Streptomyces violaceusniger	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000115.1	BGC0000115.1	Nystatin biosynthetic gene cluster	t1pks	PKSI	Streptomyces noursei ATCC 11455	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000116.1	BGC0000116.1	Nystatin-like Pseudonocardia polyene biosynthetic gene cluster	t1pks	PKSI	Pseudonocardia autotrophica	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Pseudonocardineae,Pseudonocardiaceae,Pseudonocardia
BGC0000117.1	BGC0000117.1	Oligomycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces avermitilis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000118.1	BGC0000118.1	Pactamycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces pactum	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000119.1	BGC0000119.1	Pactamycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces pactum	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000120.1	BGC0000120.1	Patulin biosynthetic gene cluster	t1pks	PKSI	Penicillium expansum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0000121.1	BGC0000121.1	Pestheic acid biosynthetic gene cluster	t1pks	PKSI	Pestalotiopsis fici	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariomycetidae,Xylariales,Amphisphaeriaceae,Pestalotiopsis
BGC0000122.1	BGC0000122.1	Phenylnannolone A biosynthetic gene cluster	t1pks	PKSI	Nannocystis pusilla	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystineae,Nannocystaceae,Nannocystis
BGC0000123.1	BGC0000123.1	Phoslactomycin B biosynthetic gene cluster	t1pks	PKSI	Streptomyces sp. HK803	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000124.1	BGC0000124.1	Piericidin A1 biosynthetic gene cluster	t1pks	PKSI	Streptomyces piomogenus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000125.1	BGC0000125.1	Pimaricin biosynthetic gene cluster	t1pks	PKSI	Streptomyces natalensis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000126.1	BGC0000126.1	Pladienolide biosynthetic gene cluster	t1pks	PKSI	Streptomyces platensis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000127.1	BGC0000127.1	Pyoluteorin biosynthetic gene cluster	t1pks	PKSI	Pseudomonas protegens Pf-5	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0000128.1	BGC0000128.1	Pyoluteorin biosynthetic gene cluster	t1pks	PKSI	Pseudomonas sp. M18	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0000129.1	BGC0000129.1	Pyripyropene biosynthetic gene cluster	t1pks	PKSI	Aspergillus fumigatus Af293	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0000130.1	BGC0000130.1	Pyrrolomycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces vitaminophilus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000131.1	BGC0000131.1	Pyrrolomycin biosynthetic gene cluster	other	Others	Streptomyces sp. UC 11065	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000132.1	BGC0000132.1	Pyrrolomycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces sp. UC 11065	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000133.1	BGC0000133.1	Quartromicin biosynthetic gene cluster	t1pks	PKSI	Amycolatopsis orientalis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Pseudonocardineae,Pseudonocardiaceae,Amycolatopsis
BGC0000134.1	BGC0000134.1	Radicicol biosynthetic gene cluster	t1pks	PKSI	Metacordyceps chlamydosporia	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Clavicipitaceae,Metacordyceps
BGC0000135.1	BGC0000135.1	Reveromycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces sp. SN-593	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000136.1	BGC0000136.1	Rifamycin biosynthetic gene cluster	t1pks	PKSI	Amycolatopsis mediterranei S699	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Pseudonocardineae,Pseudonocardiaceae,Amycolatopsis
BGC0000137.1	BGC0000137.1	Rifamycin biosynthetic gene cluster	t1pks	PKSI	Salinispora arenicola CNS-205	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micromonosporineae,Micromonosporaceae,Salinispora
BGC0000138.1	BGC0000138.1	Rimocidin biosynthetic gene cluster	t1pks	PKSI	Streptomyces diastaticus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000140.1	BGC0000140.1	RK-682 biosynthetic gene cluster	t1pks	PKSI	Streptomyces sp. 88-682	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000141.1	BGC0000141.1	Rubradirin biosynthetic gene cluster	t1pks.aminocoumarin.nrps	Others	Streptomyces achromogenes subsp. rubradiris	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000142.1	BGC0000142.1	Salinilactam biosynthetic gene cluster	t1pks	PKSI	Salinispora tropica CNB-440	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micromonosporineae,Micromonosporaceae,Salinispora
BGC0000143.1	BGC0000143.1	Salinomycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces albus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000144.1	BGC0000144.1	Salinomycin biosynthetic gene cluster	t1pks.butyrolactone.nrps	Others	Streptomyces albus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000145.1	BGC0000145.1	Salinosporamide A biosynthetic gene cluster	t1pks.transatpks.nrps	PKS-NRP_Hybrids	Salinispora tropica	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micromonosporineae,Micromonosporaceae,Salinispora
BGC0000146.1	BGC0000146.1	Solanapyrone biosynthetic gene cluster	t1pks	PKSI	Alternaria solani	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Pleosporaceae,Alternaria
BGC0000147.1	BGC0000147.1	Soraphen biosynthetic gene cluster	t1pks	PKSI	Sorangium cellulosum	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Sorangium
BGC0000148.1	BGC0000148.1	Spinosad biosynthetic gene cluster	t1pks	PKSI	Saccharopolyspora spinosa	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Pseudonocardineae,Pseudonocardiaceae,Saccharopolyspora
BGC0000149.1	BGC0000149.1	Spirangien biosynthetic gene cluster	t1pks	PKSI	Sorangium cellulosum	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Sorangium
BGC0000150.1	BGC0000150.1	Sporolide biosynthetic gene cluster	t1pks.nrps	PKS-NRP_Hybrids	Salinispora tropica CNB-440	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micromonosporineae,Micromonosporaceae,Salinispora
BGC0000151.1	BGC0000151.1	Stambomycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces ambofaciens ATCC 23877	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000152.1	BGC0000152.1	Sterigmatocystin biosynthetic gene cluster	t1pks	PKSI	Aspergillus nidulans	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0000153.1	BGC0000153.1	Stigmatellin biosynthetic gene cluster	t1pks	PKSI	Stigmatella aurantiaca Sg a15	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Cystobacteraceae,Stigmatella
BGC0000154.1	BGC0000154.1	Stipitatic acid biosynthetic gene cluster	t1pks	PKSI	Talaromyces stipitatus ATCC 10500	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Trichocomaceae,Talaromyces
BGC0000155.1	BGC0000155.1	T-toxin biosynthetic gene cluster	t1pks	PKSI	Bipolaris maydis	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Pleosporaceae,Bipolaris
BGC0000156.1	BGC0000156.1	TAN-1612 biosynthetic gene cluster	t1pks	PKSI	Aspergillus niger	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0000157.1	BGC0000157.1	Tautomycetin biosynthetic gene cluster	t1pks	PKSI	Streptomyces sp. CK4412	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000158.1	BGC0000158.1	Tautomycetin biosynthetic gene cluster	t1pks	PKSI	Streptomyces griseochromogenes	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000159.1	BGC0000159.1	Tautomycin biosynthetic gene cluster	t1pks	PKSI	Streptomyces spiroverticillatus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000160.1	BGC0000160.1	Terreic acid biosynthetic gene cluster	t1pks	PKSI	Aspergillus terreus NIH2624	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0000161.1	BGC0000161.1	Terrein biosynthetic gene cluster	t1pks	PKSI	Aspergillus terreus NIH2624	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0000162.1	BGC0000162.1	Tetrocarcin A biosynthetic gene cluster	t1pks	PKSI	Micromonospora chalcea	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micromonosporineae,Micromonosporaceae,Micromonospora
BGC0000163.1	BGC0000163.1	Tetronasin biosynthetic gene cluster	t1pks.transatpks	PKSother	Streptomyces longisporoflavus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000164.1	BGC0000164.1	Tetronomycin biosynthetic gene cluster	t1pks.transatpks	PKSother	Streptomyces sp. NRRL 11266	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000165.1	BGC0000165.1	Tiacumicin B biosynthetic gene cluster	t1pks	PKSI	Dactylosporangium aurantiacum subsp. hamdenensis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micromonosporineae,Micromonosporaceae,Dactylosporangium
BGC0000166.1	BGC0000166.1	Tylactone biosynthetic gene cluster	t1pks	PKSI	Streptomyces fradiae	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000167.1	BGC0000167.1	Vicenistatin biosynthetic gene cluster	t1pks	PKSI	Streptomyces halstedii	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000168.1	BGC0000168.1	Viridicatumtoxin biosynthetic gene cluster	t1pks.terpene	Others	Penicillium aethiopicum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0000170.1	BGC0000170.1	Yanuthone D biosynthetic gene cluster	t1pks	PKSI	Aspergillus niger ATCC 1015	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0000171.1	BGC0000171.1	9-methylstreptimidone biosynthetic gene cluster	transatpks	PKSother	Streptomyces himastatinicus ATCC 53653	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000172.1	BGC0000172.1	Basiliskamides biosynthetic gene cluster	transatpks	PKSother	Brevibacillus laterosporus PE36	Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Brevibacillus
BGC0000173.1	BGC0000173.1	Bongkrekic acid biosynthetic gene cluster	t2pks.transatpks	PKSother	Burkholderia gladioli	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
BGC0000174.1	BGC0000174.1	Bryostatin biosynthetic gene cluster	transatpks	PKSother	Candidatus Endobugula sertula	Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadales genera incertae sedis,Candidatus Endobugula
BGC0000175.1	BGC0000175.1	Cycloheximide / actiphenol biosynthetic gene cluster	lantipeptide.transatpks	Others	Streptomyces sp. YIM 56141	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000176.1	BGC0000176.1	Difficidin biosynthetic gene cluster	transatpks	PKSother	Bacillus amyloliquefaciens subsp. plantarum str. FZB42	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
BGC0000177.1	BGC0000177.1	Dorrigocin / migrastatin biosynthetic gene cluster	transatpks	PKSother	Streptomyces platensis subsp. rosaceus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000178.1	BGC0000178.1	Elansolid biosynthetic gene cluster	t2pks.transatpks	PKSother	Chitinophaga sancti	Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Chitinophaga
BGC0000179.1	BGC0000179.1	Etnangien biosynthetic gene cluster	transatpks	PKSother	Sorangium cellulosum So ce56	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Sorangium
BGC0000180.1	BGC0000180.1	Legioliulin biosynthetic gene cluster	transatpks	PKSother	Legionella parisiensis	Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella
BGC0000181.1	BGC0000181.1	Macrolactin biosynthetic gene cluster	transatpks	PKSother	Bacillus amyloliquefaciens subsp. plantarum str. FZB42	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
BGC0000182.1	BGC0000182.1	Mupirocin biosynthetic gene cluster	t2pks.transatpks.hserlactone	Others	Pseudomonas fluorescens	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0000183.1	BGC0000183.1	Paenimacrolidin biosynthetic gene cluster	other	Others	Paenibacillus sp. F6-B70	Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus
BGC0000184.1	BGC0000184.1	Sorangicin biosynthetic gene cluster	transatpks	PKSother	Sorangium cellulosum	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Sorangium
BGC0000185.1	BGC0000185.1	Tartrolon biosynthetic gene cluster	transatpks	PKSother	Teredinibacter turnerae T7901	Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadales genera incertae sedis,Teredinibacter
BGC0000186.1	BGC0000186.1	Thailandamide biosynthetic gene cluster	t2pks.transatpks.nrps	PKS-NRP_Hybrids	Burkholderia thailandensis E264	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,pseudomallei group
BGC0000187.1	BGC0000187.1	Asukamycin biosynthetic gene cluster	furan	Others	Streptomyces nodosus subsp. asukaensis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000188.1	BGC0000188.1	Saxitoxin biosynthetic gene cluster	other	Others	Cylindrospermopsis raciborskii T3	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Cylindrospermopsis
BGC0000189.1	BGC0000189.1	Xenocyloins biosynthetic gene cluster	other	Others	Xenorhabdus bovienii SS-2004	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Xenorhabdus
BGC0000190.1	BGC0000190.1	A-74528 biosynthetic gene cluster	t2pks	PKSother	Streptomyces sp. SANK 61196	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000191.1	BGC0000191.1	Aclacinomycin biosynthetic gene cluster	t2pks	PKSother	Streptomyces galilaeus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000192.1	BGC0000192.1	Aclacinomycin biosynthetic gene cluster	t2pks	PKSother	Streptomyces galilaeus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000193.1	BGC0000193.1	Aclacinomycin biosynthetic gene cluster	other	Others	Streptomyces galilaeus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000194.1	BGC0000194.1	Actinorhodin biosynthetic gene cluster	t2pks	PKSother	Streptomyces coelicolor A3(2)	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces,Streptomyces albidoflavus group
BGC0000195.1	BGC0000195.1	Alnumycin biosynthetic gene cluster	t2pks	PKSother	Streptomyces sp. CM020	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000196.1	BGC0000196.1	Anthraquinone biosynthetic gene cluster	t2pks	PKSother	Photorhabdus luminescens subsp. laumondii TTO1	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Photorhabdus
BGC0000197.1	BGC0000197.1	Aranciamycin biosynthetic gene cluster	t2pks	PKSother	Streptomyces echinatus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000198.1	BGC0000198.1	Arenimycin B biosynthetic gene cluster	t2pks	PKSother	Salinispora arenicola CNB527	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micromonosporineae,Micromonosporaceae,Salinispora
BGC0000199.1	BGC0000199.1	Arimetamycin biosynthetic gene cluster	t2pks.oligosaccharide	Others	uncultured bacterium	Bacteria,environmental samples
BGC0000200.1	BGC0000200.1	Arixanthomycin biosynthetic gene cluster	t2pks	PKSother	uncultured bacterium	Bacteria,environmental samples
BGC0000201.1	BGC0000201.1	Auricin biosynthetic gene cluster	t2pks	PKSother	Streptomyces aureofaciens	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000202.1	BGC0000202.1	Azicemicin biosynthetic gene cluster	t2pks	PKSother	Kibdelosporangium sp. MJ126-NF4	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Pseudonocardineae,Pseudonocardiaceae,Kibdelosporangium
BGC0000203.1	BGC0000203.1	BE-7585A biosynthetic gene cluster	t2pks	PKSother	Amycolatopsis orientalis subsp. vinearia	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Pseudonocardineae,Pseudonocardiaceae,Amycolatopsis
BGC0000204.1	BGC0000204.1	Benastatin biosynthetic gene cluster	t2pks	PKSother	Streptomyces sp. A2991200	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000205.1	BGC0000205.1	Bryostatin biosynthetic gene cluster	t2pks	PKSother	Candidatus Endobugula sertula	Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadales genera incertae sedis,Candidatus Endobugula
BGC0000206.1	BGC0000206.1	Chartreusin biosynthetic gene cluster	t2pks	PKSother	Streptomyces chartreusis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000207.1	BGC0000207.1	Chartreusin biosynthetic gene cluster	other	Others	Streptomyces chartreusis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000208.1	BGC0000208.1	Chelocardin biosynthetic gene cluster	t2pks	PKSother	Amycolatopsis sulphurea	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Pseudonocardineae,Pseudonocardiaceae,Amycolatopsis
BGC0000209.1	BGC0000209.1	Chlortetracycline biosynthetic gene cluster	t2pks	PKSother	Streptomyces aureofaciens	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000210.1	BGC0000210.1	Chromomycin A3 biosynthetic gene cluster	t2pks.oligosaccharide	Others	Streptomyces griseus subsp. griseus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000211.1	BGC0000211.1	Chrysomycin biosynthetic gene cluster	t2pks	PKSother	Streptomyces albaduncus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000212.1	BGC0000212.1	Cinerubin B biosynthetic gene cluster	t2pks	PKSother	Streptomyces sp. SPB74	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000213.1	BGC0000213.1	Colabomycin biosynthetic gene cluster	furan	Others	Streptomyces aureus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000214.1	BGC0000214.1	Cosmomycin biosynthetic gene cluster	t2pks	PKSother	Streptomyces olindensis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000215.1	BGC0000215.1	Curamycin biosynthetic gene cluster	t2pks	PKSother	Streptomyces cyaneus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
