BGC	Accession ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
BGC0000329	BGC0000329	Pseudomonas corrugata strain CFBP 5454 transcriptional activator protein (pcoR), putative membrane protein (rhtB), acyl-homoserine lactone synthase (pcoI), and RfiA (rfiA) genes, complete cds; pcoABC efflux system operon, complete sequence; putative diaminobutyrate-2-oxoglutarate transaminase protein, ABC transporter protein (crpE), and membrane fusion protein (crpD) genes, complete cds; and non ribosomal peptide synthetase (crpC) gene, partial cds	hserlactone.NRPS	Others	Pseudomonas corrugata	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0000329.1	BGC0000329.1	Corpeptin biosynthetic gene cluster	hserlactone.nrps	Others	Pseudomonas corrugata	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0000333	BGC0000333	Salinispora arenicola CNS-205, complete genome	betalactone.NRPS.indole	Others	Salinispora arenicola CNS-205	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Salinispora
BGC0000340.1	BGC0000340.1	Echosides biosynthetic gene cluster	other	Others	Streptomyces sp. LZ35	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000356	BGC0000356	Aspergillus fumigatus DNA, fumitremorgin biosynthetic gene cluster (ftmA, ftmC, ftmD, ftmB/ftmPT1, ftmE, ftmF, ftmG, ftmH, ftmI), complete cds	NRPS.indole	Others	Aspergillus fumigatus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Fumigati
BGC0000356.1	BGC0000356.1	Fumitremorgin biosynthetic gene cluster	terpene.nrps	Others	Aspergillus fumigatus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0000361.1	BGC0000361.1	Gliotoxin biosynthetic gene cluster	other	Others	Aspergillus fumigatus Af293	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0000372	BGC0000372	Aspergillus fumigatus Af293 chromosome 3, whole genome shotgun sequence	NRPS.indole	Others	Aspergillus fumigatus Af293	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Fumigati
BGC0000372.1	BGC0000372.1	Hexadehydro-astechrome (HAS) biosynthetic gene cluster	terpene.nrps	Others	Aspergillus fumigatus Af293	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0000375.1	BGC0000375.1	Indigoidine biosynthetic gene cluster	other	Others	Streptomyces chromofuscus	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000382.1	BGC0000382.1	Lipstatin biosynthetic gene cluster	other	Others	Streptomyces toxytricini	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000383	BGC0000383	Photorhabdus laumondii subsp. laumondii strain TT01 chromosome, complete genome	T1PKS.betalactone.NRPS	Others	Photorhabdus laumondii subsp. laumondii	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Photorhabdus
BGC0000384	BGC0000384	Lyngbya majuscula lyngbyatoxin biosynthetic gene cluster, complete sequence	NRPS.indole	Others	Lyngbya majuscula	Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Oscillatoriaceae,Lyngbya
BGC0000385.1	BGC0000385.1	Lysobactin biosynthetic gene cluster	transatpks.nrps.lantipeptide	Others	Lysobacter sp. ATCC 53042	Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter
BGC0000386.1	BGC0000386.1	Malleobactin biosynthetic gene cluster	other	Others	Burkholderia thailandensis E264	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,pseudomallei group
BGC0000387	BGC0000387	Pseudomonas syringae pv. syringae strain UMAF0158 hypothetical protein genes, complete cds; mbo operon, complete sequence; hypothetical protein gene, complete cds; and hypothetical protein gene, partial cds		Others	Pseudomonas syringae pv. syringae	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas syringae
BGC0000387.1	BGC0000387.1	Mangotoxin biosynthetic gene cluster	other	Others	Pseudomonas syringae pv. syringae	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas syringae
BGC0000391	BGC0000391	Marinactinospora thermotolerans strain SCSIO 00652 methylpendolmycin/pendolmycin gene cluster, complete sequence	NRPS.indole	Others	Marinactinospora thermotolerans	Bacteria,Actinobacteria,Streptosporangiales,Nocardiopsaceae,Marinactinospora
BGC0000406	BGC0000406	Streptomyces viridochromogenes strain Tue494 phosphinothricin tripeptide biosynthetic gene cluster: ORFB1, ORFB2, ORF1, phsB gene, ORFM, phsC gene, pmi gene, adhP gene, ORF3, pgdP gene, ppm gene, ppd gene, ORFx, pgmP gene, cpps gene, cppm gene, aldP gene, pmet gene, pms gene, phsA gene, pat gene, dea gene, the1 gene, the2 gene, trs gene, prpA gene, ORFE1, ORFE2 and ORFE3 (partial)	phosphonate.NRPS-like.betalactone.NRPS	Others	Streptomyces viridochromogenes	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000406.1	BGC0000406.1	Phosphinothricin biosynthetic gene cluster	phosphonate.nrps	Others	Streptomyces viridochromogenes	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000413	BGC0000413	Pseudomonas protegens Pf-5, complete genome	ranthipeptide.NRPS	Others	Pseudomonas protegens Pf-5	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0000420	BGC0000420	Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c21	NRPS.indole	Others	Penicillium rubens Wisconsin 54-1255	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium,Penicillium chrysogenum species complex
BGC0000420.1	BGC0000420.1	Roquefortine C / meleagrin biosynthetic gene cluster	terpene.nrps	Others	Penicillium rubens Wisconsin 54-1255	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium,Penicillium chrysogenum complex
BGC0000422	BGC0000422	Streptomyces lavendulae strain NRRL 11002 tyrosinase, tyrosinase co-factor, putative translation initiation inhibitor, putative transcriptional regulator, hypothetical protein, putative methyltransferase, hypothetical protein, and glyoxalase/bleomycin resistance protein/dioxygenase genes, complete cds; and saframycin A biosynthetic gene cluster, complete sequence	melanin.NRPS	Others	Streptomyces lavendulae	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000422.1	BGC0000422.1	Saframycin A biosynthetic gene cluster	nrps.melanin	Others	Streptomyces lavendulae	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000427.1	BGC0000427.1	Shinorine biosynthetic gene cluster	other	Others	Anabaena variabilis ATCC 29413	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Anabaena
BGC0000429	BGC0000429	Streptomyces sp. Acta 2897 skyllamycin biosynthetic gene cluster, complete sequence	arylpolyene.NRPS.ladderane	Others	Streptomyces sp. Acta 2897	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000442	BGC0000442	TPA_asm: Aspergillus nidulans FGSC A4 chromosome V	NRPS-like.indole	Others	Aspergillus nidulans FGSC A4	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Nidulantes
BGC0000451	BGC0000451	Teredinibacter turnerae T7901, complete genome		Others	Teredinibacter turnerae T7901	Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Teredinibacter
BGC0000451.1	BGC0000451.1	Turnerbactin biosynthetic gene cluster	other	Others	Teredinibacter turnerae T7901	Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadales genera incertae sedis,Teredinibacter
BGC0000459	BGC0000459	Streptomyces griseoviridis culture-collection NRRL:2427 griseoviridin and viridogrisein Sgv gene cluster, complete sequence	transAT-PKS.butyrolactone.NRPS	Others	Streptomyces griseoviridis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000459.1	BGC0000459.1	Griseoviridin / viridogrisein biosynthetic gene cluster	butyrolactone.nrps	Others	Streptomyces griseoviridis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000466	BGC0000466	Streptomyces sp. TP-A2060 yatakemycin biosynthesis gene cluster, complete sequence		Others	Streptomyces sp. TP-A2060	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000466.1	BGC0000466.1	Yatakemycin biosynthetic gene cluster	other	Others	Streptomyces sp. TP-A2060	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000510	BGC0000510	Staphylococcus epidermidis translocator (elkT) gene, pre-epilancin K7 (elkA) gene, and leader peptidase (elkP) gene, complete cds		Others	Staphylococcus epidermidis	Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus
BGC0000510.1	BGC0000510.1	Epilancin K7 biosynthetic gene cluster	other	Others	Staphylococcus epidermidis	Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcus
BGC0000513.1	BGC0000513.1	Erythreapeptin biosynthetic gene cluster	other	Others	Saccharopolyspora erythraea NRRL 2338	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Pseudonocardineae,Pseudonocardiaceae,Saccharopolyspora
BGC0000548	BGC0000548	Streptococcus salivarius salivaricin A gene cluster, complete sequence		Others	Streptococcus salivarius	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
BGC0000550	BGC0000550	Streptococcus salivarius strain G32 putative response regulator gene, partial cds; salivaricin G32s and SlnA1 putative lantibiotic-like protein genes, complete cds; and putative lantibiotic modification enzyme gene, partial cds		Others	Streptococcus salivarius	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
BGC0000553.1	BGC0000553.1	SRO15-2212 biosynthetic gene cluster	other	Others	Streptomyces roseosporus NRRL 15998	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000562	BGC0000562	M.varians variacin gene		Others	Kocuria varians	Bacteria,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria
BGC0000567.1	BGC0000567.1	Trifolitoxin biosynthetic gene cluster	other	Others	Rhizobium leguminosarum	Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium/Agrobacterium group,Rhizobium
BGC0000568.1	BGC0000568.1	Microcin B17 biosynthetic gene cluster	other	Others	Escherichia coli	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia
BGC0000569.1	BGC0000569.1	Plantathiazolicin / plantazolicin biosynthetic gene cluster	other	Others	Bacillus amyloliquefaciens subsp. plantarum str. FZB42	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
BGC0000570.1	BGC0000570.1	Astexin-1 biosynthetic gene cluster	other	Others	Asticcacaulis excentricus CB 48	Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Asticcacaulis
BGC0000571.1	BGC0000571.1	Burhizin biosynthetic gene cluster	other	Others	Burkholderia rhizoxinica HKI 454	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
BGC0000573.1	BGC0000573.1	Caulonodin I / caulonodin II biosynthetic gene cluster	other	Others	Caulobacter sp. K31	Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter
BGC0000574.1	BGC0000574.1	Caulosegnin I / caulosegnin II / caulosegnin III biosynthetic gene cluster	other	Others	Caulobacter segnis ATCC 21756	Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter
BGC0000575.1	BGC0000575.1	Lariatin biosynthetic gene cluster	other	Others	Rhodococcus jostii	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Corynebacterineae,Nocardiaceae,Rhodococcus
BGC0000576.1	BGC0000576.1	Rubrivinodin biosynthetic gene cluster	other	Others	Rubrivivax gelatinosus IL144	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Rubrivivax
BGC0000577.1	BGC0000577.1	Sphingonodin II biosynthetic gene cluster	other	Others	Sphingobium japonicum UT26S	Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium
BGC0000578.1	BGC0000578.1	SRO15-2005 biosynthetic gene cluster	other	Others	Streptomyces roseosporus NRRL 15998	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000579.1	BGC0000579.1	SSV-2083 biosynthetic gene cluster	other	Others	Streptomyces sviceus ATCC 29083	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000580.1	BGC0000580.1	Xanthomonin I / xanthomonin II biosynthetic gene cluster	other	Others	Xanthomonas gardneri ATCC 19865	Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas
BGC0000584	BGC0000584	Escherichia coli DNA for plasmid pColV-K30		Others	Escherichia coli	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia
BGC0000584.1	BGC0000584.1	Colicin V biosynthetic gene cluster	other	Others	Escherichia coli	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia
BGC0000585.1	BGC0000585.1	Microcin C7 biosynthetic gene cluster	other	Others	Escherichia coli	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia
BGC0000586	BGC0000586	Klebsiella pneumoniae strain RYC492 microcin E492 production gene cluster, complete sequence		Others	Klebsiella pneumoniae RYC492	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella/Raoultella group,Klebsiella
BGC0000586.1	BGC0000586.1	Microcin E492 biosynthetic gene cluster	other	Others	Klebsiella pneumoniae RYC492	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella
BGC0000587	BGC0000587	Escherichia coli H47 microcin genetic system		Others	Escherichia coli	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia
BGC0000587.1	BGC0000587.1	Microcin H47 biosynthetic gene cluster	other	Others	Escherichia coli	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia
BGC0000588	BGC0000588	Escherichia coli putative resolvase, colicin M resistance protein (cmi), and microcin V immunity protein (cvi) genes, complete cds; cvaC' gene, complete sequence; and microcin L immunity protein (mclI), microcin L precursor (mclC), putative microcin L transport protein (mclB), putative microcin L transport protein (mclA), stable inheritance protein PemI (pemI), stable inheritance protein PemK (pemK), putative plasmid stable inheritance protein (stbB), and putative plasmid segregation protein ParM genes, complete cds		Others	Escherichia coli	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia
BGC0000588.1	BGC0000588.1	Microcin L biosynthetic gene cluster	other	Others	Escherichia coli	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia
BGC0000589	BGC0000589	Escherichia coli Genomic Island I, strain Nissle 1917		Others	Escherichia coli Nissle 1917	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia
BGC0000589.1	BGC0000589.1	Microcin M biosynthetic gene cluster	other	Others	Escherichia coli Nissle 1917	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia
BGC0000590	BGC0000590	Escherichia coli microcin N producer system gene cluster, complete sequence		Others	Escherichia coli	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia
BGC0000590.1	BGC0000590.1	Microcin N biosynthetic gene cluster	other	Others	Escherichia coli	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia
BGC0000595	BGC0000595	Streptomyces coelicolor A3(2) chromosome, complete genome		Others	Streptomyces coelicolor A3(2)	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces albidoflavus group
BGC0000595.1	BGC0000595.1	SCO-2138 biosynthetic gene cluster	other	Others	Streptomyces coelicolor A3(2)	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces,Streptomyces albidoflavus group
BGC0000596	BGC0000596	Streptomyces lividans TK24 supercont1.1, whole genome shotgun sequence		Others	Streptomyces lividans TK24	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000596.1	BGC0000596.1	SLI-2138 biosynthetic gene cluster	other	Others	Streptomyces lividans TK24	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000597	BGC0000597	Streptomyces sp. e14 supercont1.1, whole genome shotgun sequence		Others	Streptomyces sp. e14	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000597.1	BGC0000597.1	SWA-2138 biosynthetic gene cluster	other	Others	Streptomyces sp. e14	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000611	BGC0000611	Streptomyces sioyaensis strain ATCC 13989 siomycin biosynthesis gene cluster, complete sequence	LAP.terpene.thiopeptide	Others	Streptomyces sioyaensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000611.1	BGC0000611.1	Siomycin biosynthetic gene cluster	terpene.thiopeptide	Others	Streptomyces sioyaensis	Bacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Streptomycineae,Streptomycetaceae,Streptomyces
BGC0000621	BGC0000621	E.coli estA3 gene encoding heat-stable enterotoxin A3 (STa3) protein, complete cds		Others	Escherichia coli	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia
BGC0000621.1	BGC0000621.1	Linaclotide biosynthetic gene cluster	other	Others	Escherichia coli	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia
BGC0000622	BGC0000622	Bacillus megaterium plasmid pBM309 P91, P293A, P62, P85, P293B, P188, and P73 genes, complete cds; tRNA-Cys gene, complete sequence; and P185 gene, complete cds		Others	Priestia megaterium	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Priestia
BGC0000622.1	BGC0000622.1	Megacin biosynthetic gene cluster	other	Others	Bacillus megaterium	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
BGC0000623	BGC0000623	Lactobacillus plantarum plantaricin W beta precursor, plantaricin W alpha precursor, and ABC transporter genes, complete cds		Others	Lactiplantibacillus plantarum	Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus
