BGC	Accession ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
BGC0001929.1	BGC0001929.1	Streptococcus ferus strain NCTC12278 genome assembly, chromosome: 1	RaS-RiPP	RiPPs	Streptococcus ferus	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
BGC0001930.1	BGC0001930.1	Aeribacillus pallidus strain 8 NODE_62, whole genome shotgun sequence	glycocin	RiPPs	Aeribacillus pallidus	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Aeribacillus
BGC0001933.1	BGC0001933.1	Sphaerospermopsis sp. LEGE 00249 sphaerocyclamide gene cluster, partial sequence	cyanobactin	RiPPs	Sphaerospermopsis sp. LEGE 00249	Bacteria,Cyanobacteria,Nostocales,Aphanizomenonaceae,Sphaerospermopsis
BGC0002004	BGC0002004	Methylosinus trichosporium OB3b chromosome, complete genome	RiPP-like	RiPPs	Methylosinus trichosporium OB3b	Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Methylocystaceae,Methylosinus
BGC0002004.1	BGC0002004.1	Methylosinus trichosporium OB3b chromosome, complete genome	bacteriocin	RiPPs	Methylosinus trichosporium OB3b	Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Methylosinus
BGC0002006	BGC0002006	Streptomyces albus strain ZD11 chromosome, complete genome	lassopeptide	RiPPs	Streptomyces albus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002006.1	BGC0002006.1	Streptomyces albus strain ZD11 chromosome, complete genome	lassopeptide	RiPPs	Streptomyces albus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002013	BGC0002013	Streptomyces curacoi strain DSM 40107 PRJNA299217_s004, whole genome shotgun sequence	LAP	RiPPs	Streptomyces curacoi	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002013.1	BGC0002013.1	Streptomyces curacoi strain DSM 40107 PRJNA299217_s004, whole genome shotgun sequence	LAP	RiPPs	Streptomyces curacoi	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002015	BGC0002015	Streptomyces sp. ZS0098 contig44, whole genome shotgun sequence	lassopeptide	RiPPs	Streptomyces sp. ZS0098	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002015.1	BGC0002015.1	Streptomyces sp. ZS0098 contig44, whole genome shotgun sequence	lassopeptide	RiPPs	Streptomyces sp. ZS0098	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002023.1	BGC0002023.1	Amycolatopsis saalfeldensis strain DSM 44993, whole genome shotgun sequence	TfuA-related.thiopeptide	RiPPs	Amycolatopsis saalfeldensis	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis
BGC0002027.1	BGC0002027.1	Pseudomonas syringae pv. maculicola str. ES4326 contig13.14, whole genome shotgun sequence	bacteriocin	RiPPs	Pseudomonas syringae pv. maculicola str. ES4326	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0002049	BGC0002049	Nostoc punctiforme PCC 73102, complete sequence	microviridin	RiPPs	Nostoc punctiforme PCC 73102	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Nostoc
BGC0002053	BGC0002053	Streptomyces sp. strain ID38640 ulleungdin biosynthetic gene cluster, complete sequence	lassopeptide	RiPPs	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002064	BGC0002064	Amycolatopsis sp. YIM 10 chromosome, complete genome	lassopeptide	RiPPs	Amycolatopsis sp. YIM 10	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,unclassified Amycolatopsis
BGC0002074	BGC0002074	Streptomyces huasconensis strain HST28 huascopeptin biosynthetic gene cluster, complete sequence	lassopeptide	RiPPs	Streptomyces huasconensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002110	BGC0002110	Streptomyces rimosus subsp. rimosus strain WC-3908 birimositide gene cluster, complete sequence	lanthipeptide-class-ii	RiPPs	Streptomyces rimosus subsp. rimosus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002111	BGC0002111	Bacillus thuringiensis serovar andalousiensis strain NRRL B-23139 chromosome	lanthipeptide-class-iii	RiPPs	Bacillus thuringiensis serovar andalousiensis	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus group
BGC0002120	BGC0002120	Nocardia terpenica strain IFM 0706 000003Farrow, whole genome shotgun sequence	LAP.thioamitides.thiopeptide	RiPPs	Nocardia terpenica	Bacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia
BGC0002130	BGC0002130	Streptomyces cacaoi strain CA-170360	lanthipeptide-class-v	RiPPs	Streptomyces cacaoi	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002132	BGC0002132	Methylosinus sp. LW4 MetLW4DRAFT_scaffold2.2, whole genome shotgun sequence	RiPP-like	RiPPs	Methylosinus sp. LW4	Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Methylocystaceae,Methylosinus,unclassified Methylosinus
BGC0002133	BGC0002133	Methylosinus sp. LW3 METLW3DRAFT_contig2.2_C, whole genome shotgun sequence	RiPP-like	RiPPs	Methylosinus sp. LW3	Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Methylocystaceae,Methylosinus,unclassified Methylosinus
BGC0002144	BGC0002144	Rhizobium sp. Pop5 Contig684, whole genome shotgun sequence	LAP	RiPPs	Rhizobium sp. Pop5	Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Rhizobium/Agrobacterium group,Rhizobium
BGC0002289	BGC0002289	Streptomyces leeuwenhoekii strain C34 (= DSM 42122 = NRRL B-24963) genome assembly, chromosome: chromosome	lassopeptide	RiPPs	Streptomyces leeuwenhoekii	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002298	BGC0002298	Sanguibacter keddieii DSM 10542, complete genome	lassopeptide	RiPPs	Sanguibacter keddieii DSM 10542	Bacteria,Actinobacteria,Micrococcales,Sanguibacteraceae,Sanguibacter
BGC0002303	BGC0002303	Streptomyces pristinaespiralis strain HCCB 10218, complete genome	lanthipeptide-class-v	RiPPs	Streptomyces pristinaespiralis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002306	BGC0002306	Paenibacillus polymyxa ATCC 842 PPt02_scaffold1, whole genome shotgun sequence	ranthipeptide	RiPPs	Paenibacillus polymyxa ATCC 842	Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus
BGC0002307	BGC0002307	Streptomyces humidus strain CA-100629 humidimycin biosynthetic gene cluster, complete sequence	lassopeptide	RiPPs	Streptomyces humidus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002311	BGC0002311	Cutibacterium acnes KPA171202 chromosome, complete genome	thiopeptide	RiPPs	Cutibacterium acnes KPA171202	Bacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium
BGC0002312	BGC0002312	Burkholderia ubonensis strain MSMB2014WGS MSMB2014WGS_119, whole genome shotgun sequence	lassopeptide	RiPPs	Burkholderia ubonensis	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia cepacia complex
BGC0002316	BGC0002316	Saccharopolyspora cebuensis strain DSM 45019 cebulantin biosynthetic gene cluster, complete sequence	lanthipeptide-class-i	RiPPs	Saccharopolyspora cebuensis	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Saccharopolyspora
BGC0002317	BGC0002317	Pantoea agglomerans strain P10c PAP10c_contig_8, whole genome shotgun sequence	RRE-containing	RiPPs	Pantoea agglomerans	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Pantoea agglomerans group
BGC0002318	BGC0002318	Streptomyces canus strain DSM 40017 genomic scaffold PRJNA299229_s014, whole genome shotgun sequence	lassopeptide	RiPPs	Streptomyces canus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces aurantiacus group
BGC0002319	BGC0002319	Streptomyces sp. strain GSL-6C salinipeptin gene cluster, complete sequence	linaridin	RiPPs	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002322	BGC0002322	Citrobacter sp. CIP 55.13 genome assembly Citrobacter_pasteurii_55-13, contig contig_129, whole genome shotgun sequence	lassopeptide	RiPPs	Citrobacter pasteurii	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter
BGC0002323	BGC0002323	Staphylococcus capitis strain APC2923 plasmid pJOS_01, complete sequence	lanthipeptide-class-i	RiPPs	Staphylococcus capitis	Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus
BGC0002325	BGC0002325	Burkholderia rhizoxinica HKI 454, complete genome	lassopeptide	RiPPs	Mycetohabitans rhizoxinica HKI 454	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Mycetohabitans
BGC0002328	BGC0002328	Ruminiclostridium cellulolyticum H10 chromosome, complete genome	cyclic-lactone-autoinducer	RiPPs	Ruminiclostridium cellulolyticum H10	Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Ruminiclostridium
BGC0002330	BGC0002330	Kamptonema sp. PCC 6506 landornamide biosynthetic gene cluster, complete sequence	proteusin.lanthipeptide-class-ii	RiPPs	Kamptonema sp. PCC 6506	Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Microcoleaceae,Kamptonema
BGC0002337	BGC0002337	Streptomyces sp. NRRL S-1022 contig38.1, whole genome shotgun sequence	lanthipeptide-class-iv	RiPPs	Streptomyces sp. NRRL S-1022	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002346	BGC0002346	Saccharopolyspora sp. strain KY21 kyamicin biosynthetic gene cluster, complete sequence	lanthipeptide-class-ii	RiPPs	Saccharopolyspora sp.	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Saccharopolyspora,unclassified Saccharopolyspora
BGC0002353	BGC0002353	Micromonospora carbonacea strain africana chromosome, complete genome	LAP.thiopeptide	RiPPs	Micromonospora carbonacea	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora
BGC0002363	BGC0002363	Streptomyces sp. strain SCSIO11878 genomic sequence, sequence	LAP.thiopeptide	RiPPs	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002380	BGC0002380	Microcystis aeruginosa EAWAG127a unitig_0_quiver_arrow, whole genome shotgun sequence	microviridin	RiPPs	Microcystis aeruginosa EAWAG127a	Bacteria,Cyanobacteria,Oscillatoriophycideae,Chroococcales,Microcystaceae,Microcystis
BGC0002382	BGC0002382	Grimontia marina strain CECT 8713 genome assembly, contig: 0027, whole genome shotgun sequence	microviridin	RiPPs	Grimontia marina	Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Grimontia
BGC0002425	BGC0002425	Streptomyces sp. strain PKU-MA01240 stlassin biosynthetic gene cluster, complete sequence	lassopeptide	RiPPs	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002447	BGC0002447	Bacillus cereus strain DDD103 cerecyclin biosynthesis gene cluster, complete sequence	RiPP-like	RiPPs	Bacillus cereus	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus group
BGC0002485	BGC0002485	Desmonostoc sp. PCC 7906 muscoride biosynthetic gene cluster, complete sequence	cyanobactin.RRE-containing	RiPPs	Desmonostoc sp. PCC 7906	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Desmonostoc
BGC0002486	BGC0002486	Tolypothrix sp. PCC 7601 strain UTEX B 481 genomic scaffold FDUTEX481_Contig6, whole genome shotgun sequence	cyanobactin	RiPPs	Tolypothrix sp. PCC 7601	Bacteria,Cyanobacteria,Nostocales,Tolypothrichaceae,Tolypothrix,unclassified Tolypothrix
BGC0002524	BGC0002524	Bacillus sp. Xin1 bacicyclicin XIN-1 biosynthetic gene cluster, complete sequence; and BacE (bacE) gene, complete cds	RiPP-like	RiPPs	Bacillus sp. Xin1	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
BGC0002551	BGC0002551	Nostoc sp. UHCC-0398 muscoride biosynthetic gene cluster, complete sequence	cyanobactin.RRE-containing	RiPPs	Nostoc sp. UHCC-0398	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Nostoc
BGC0002560	BGC0002560	Streptomyces sp. NRRL S-4 P198contig2.1, whole genome shotgun sequence	lanthipeptide-class-v.thioamitides	RiPPs	Streptomyces sp. NRRL S-4	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002575	BGC0002575	Streptococcus suis strain LSS65 genome assembly, contig: ERS132427SCcontig000001, whole genome shotgun sequence	lassopeptide	RiPPs	Streptococcus suis	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
BGC0002576	BGC0002576	Thermoactinomyces sp. strain YM3-251 McmL gene, complete cds	RRE-containing	RiPPs	Thermoactinomyces sp.	Bacteria,Firmicutes,Bacilli,Bacillales,Thermoactinomycetaceae,Thermoactinomyces,unclassified Thermoactinomyces
BGC0002577	BGC0002577	Lactococcus lactis strain LMGT 2081 lactococcin G gene locus, complete sequence	RiPP-like	RiPPs	Lactococcus lactis	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus
BGC0002579	BGC0002579	Carnobacterium piscicola transposase, bacteriocin, histidine protein kinase, ATP dependent transloactor, accessory protein, and carnobacteriocin B2 genes, complete cds	RiPP-like	RiPPs	Carnobacterium maltaromaticum	Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Carnobacterium
BGC0002580	BGC0002580	Lactococcus cremoris strain 9B4 lactococcin MN gene cluster, partial sequence	RiPP-like	RiPPs	Lactococcus cremoris	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus
BGC0002583	BGC0002583	Streptococcus mutans UA159, complete genome	RaS-RiPP	RiPPs	Streptococcus mutans UA159	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
BGC0002584	BGC0002584	Streptomyces sp. FXJ1.264 putative azolemycin biosynthetic gene cluster, complete sequence	LAP	RiPPs	Streptomyces sp. FXJ1.264	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002585	BGC0002585	Streptococcus uberis ubericin K bacteriocin gene cluster, complete sequence	RiPP-like	RiPPs	Streptococcus uberis	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
BGC0002586	BGC0002586	Lactiplantibacillus plantarum strain A-1 plasmid pA1_ASM1, complete sequence	glycocin	RiPPs	Lactiplantibacillus plantarum	Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus
BGC0002626	BGC0002626	MAG: Nostoc sp. TH1S01 contig-206-p2, whole genome shotgun sequence	microviridin	RiPPs	Nostoc sp. TH1S01	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Nostoc
BGC0002627	BGC0002627	Oscillatoria sp. PCC 6506 whole genome shotgun sequence, Contig412	proteusin.lanthipeptide-class-ii	RiPPs	Kamptonema sp. PCC 6506	Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Microcoleaceae,Kamptonema
BGC0002629	BGC0002629	MAG: Limnothrix sp. CACIAM 69d NODE_25_length_85613_cov_14.620464, whole genome shotgun sequence	cyanobactin	RiPPs	Limnothrix sp. CACIAM 69d	Bacteria,Cyanobacteria,Pseudanabaenales,Pseudanabaenaceae,Limnothrix,unclassified Limnothrix
BGC0002635	BGC0002635	Actinokineospora diospyrosa strain NBRC 15665 DisA, DisB, DisC, DisD, DisT, and DisU genes, complete cds	lanthipeptide-class-i	RiPPs	Actinokineospora diospyrosa	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Actinokineospora
BGC0002640	BGC0002640	Thalassomonas actiniarum strain A5K-106 contig_1, whole genome shotgun sequence	lanthipeptide-class-i	RiPPs	Thalassomonas actiniarum	Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassomonas
BGC0002663	BGC0002663	Bacillus amyloliquefaciens UMAF6639 chromosome, complete genome	lanthipeptide-class-ii	RiPPs	Bacillus amyloliquefaciens UMAF6639	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus amyloliquefaciens group
BGC0002665	BGC0002665	Pseudomonas syringae pv. maculicola str. ES4326 chromosome, complete genome	RiPP-like	RiPPs	Pseudomonas syringae pv. maculicola str. ES4326	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0002667	BGC0002667	Clostridium estertheticum strain CF004 contig00008, whole genome shotgun sequence	ranthipeptide.cyclic-lactone-autoinducer	RiPPs	Clostridium estertheticum	Bacteria,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium
BGC0002668	BGC0002668	Clostridium estertheticum strain CF004 contig00035, whole genome shotgun sequence	lanthipeptide-class-i	RiPPs	Clostridium estertheticum	Bacteria,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium
BGC0002669	BGC0002669	Streptomyces sp. NRRL S-87 contig3.1, whole genome shotgun sequence	lanthipeptide-class-v.thioamitides	RiPPs	Streptomyces sp. NRRL S-87	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002698	BGC0002698	Pseudophaeobacter arcticus DSM 23566 Phaar_neu_scaffold_2516677464.1, whole genome shotgun sequence	lanthipeptide-class-ii	RiPPs	Pseudophaeobacter arcticus DSM 23566	Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pseudophaeobacter
BGC0002699	BGC0002699	Nostoc punctiforme PCC 73102 plasmid pNPUN01, complete sequence	lanthipeptide-class-ii	RiPPs	Nostoc punctiforme PCC 73102	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Nostoc
BGC0002700	BGC0002700	Bacillus nakamurai strain NRRL B-41092 Bacillus-sp-B-41092_contig_16, whole genome shotgun sequence	lanthipeptide-class-iii	RiPPs	Bacillus nakamurai	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
BGC0002701	BGC0002701	Paenibacillus thiaminolyticus strain NRRL B-4156 Ga0138519_137, whole genome shotgun sequence	lanthipeptide-class-iii	RiPPs	Paenibacillus thiaminolyticus	Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus
BGC0002703	BGC0002703	Halorussus salinus strain YJ-37-H Scaffold1, whole genome shotgun sequence	lanthipeptide-class-ii	RiPPs	Halorussus salinus	Archaea,Euryarchaeota,Stenosarchaea group,Halobacteria,Halobacteriales,Halobacteriaceae,Halorussus
BGC0002704	BGC0002704	Halorussus salinus strain YJ-37-H Scaffold6_1, whole genome shotgun sequence	lanthipeptide-class-ii	RiPPs	Halorussus salinus	Archaea,Euryarchaeota,Stenosarchaea group,Halobacteria,Halobacteriales,Halobacteriaceae,Halorussus
BGC0002747	BGC0002747	Lentinula edodes strain Le(Bin) 0899 ss11 C8R40scaffold_10, whole genome shotgun sequence	fungal-RiPP	RiPPs	Lentinula edodes	Eukaryota,Fungi,Dikarya,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricomycetidae,Agaricales,Omphalotaceae,Lentinula
